"CIRCOSCRIZIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTILISTA"
"MOLISE";"ISERNIA";"ACQUAVIVA D'ISERNIA";390;204;308;168;9;"ALLEANZA NAZIONALE";"57"
"MOLISE";"ISERNIA";"ACQUAVIVA D'ISERNIA";390;204;308;168;9;"DEM.CRIST.-NUOVO PSI";"2"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"U.D.EUR POPOLARI";"131"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"PARTITO PENSIONATI";"19"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"FEDERAZIONE DEI VERDI";"20"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"LA ROSA NEL PUGNO";"76"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"RIFONDAZIONE COMUNISTA";"91"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"COMUNISTI ITALIANI";"33"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"L'ULIVO";"907"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"DI PIETRO ITALIA DEI VALORI";"244"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"UNIONE DI CENTRO";"189"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"FIAMMA TRICOLORE";"19"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"LEGA NORD";"7"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"ALTERNATIVA SOCIALE MUSSOLINI";"27"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"FORZA ITALIA";"1261"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"ALLEANZA NAZIONALE";"352"
"MOLISE";"ISERNIA";"AGNONE";4692;2256;3688;1859;74;"DEM.CRIST.-NUOVO PSI";"106"
"MOLISE";"ISERNIA";"BAGNOLI DEL TRIGNO";746;343;544;281;16;"U.D.EUR POPOLARI";"26"
"MOLISE";"ISERNIA";"BAGNOLI DEL TRIGNO";746;343;544;281;16;"PARTITO PENSIONATI";"1"
"MOLISE";"ISERNIA";"BAGNOLI DEL TRIGNO";746;343;544;281;16;"FEDERAZIONE DEI VERDI";"4"
"MOLISE";"ISERNIA";"BAGNOLI DEL TRIGNO";746;343;544;281;16;"LA ROSA NEL PUGNO";"4"
"MOLISE";"ISERNIA";"BAGNOLI DEL TRIGNO";746;343;544;281;16;"RIFONDAZIONE COMUNISTA";"14"
"MOLISE";"ISERNIA";"BAGNOLI DEL TRIGNO";746;343;544;281;16;"COMUNISTI ITALIANI";"5"
"MOLISE";"ISERNIA";"BAGNOLI DEL TRIGNO";746;343;544;281;16;"L'ULIVO";"99"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CAMPEGINE";3662;1799;3324;1655;20;"LA ROSA NEL PUGNO";"49"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CAMPEGINE";3662;1799;3324;1655;20;"FEDERAZIONE DEI VERDI";"57"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CAMPEGINE";3662;1799;3324;1655;20;"L'ULIVO";"1905"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CAMPEGINE";3662;1799;3324;1655;20;"LEGA NORD";"87"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CAMPEGINE";3662;1799;3324;1655;20;"UNIONE DI CENTRO";"111"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CAMPEGINE";3662;1799;3324;1655;20;"ALLEANZA NAZIONALE";"194"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CAMPEGINE";3662;1799;3324;1655;20;"DEM.CRIST.-NUOVO PSI";"22"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CAMPEGINE";3662;1799;3324;1655;20;"FIAMMA TRICOLORE";"6"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CAMPEGINE";3662;1799;3324;1655;20;"NO EURO";"7"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CAMPEGINE";3662;1799;3324;1655;20;"FORZA ITALIA";"391"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CAMPEGINE";3662;1799;3324;1655;20;"ALTERNATIVA SOCIALE MUSSOLINI";"11"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"COMUNISTI ITALIANI";"68"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"PARTITO PENSIONATI";"17"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"DI PIETRO ITALIA DEI VALORI";"35"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"RIFONDAZIONE COMUNISTA";"127"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"U.D.EUR POPOLARI";"9"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"LA ROSA NEL PUGNO";"49"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"FEDERAZIONE DEI VERDI";"27"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"L'ULIVO";"1650"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"LEGA NORD";"183"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"UNIONE DI CENTRO";"261"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"ALLEANZA NAZIONALE";"199"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"DEM.CRIST.-NUOVO PSI";"16"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"FIAMMA TRICOLORE";"8"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"NO EURO";"6"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"FORZA ITALIA";"393"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CARPINETI";3476;1724;3139;1583;38;"ALTERNATIVA SOCIALE MUSSOLINI";"12"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"COMUNISTI ITALIANI";"332"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"PARTITO PENSIONATI";"59"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"DI PIETRO ITALIA DEI VALORI";"159"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"RIFONDAZIONE COMUNISTA";"717"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"U.D.EUR POPOLARI";"27"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"LA ROSA NEL PUGNO";"268"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"FEDERAZIONE DEI VERDI";"225"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"L'ULIVO";"6055"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"LEGA NORD";"552"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"UNIONE DI CENTRO";"467"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"ALLEANZA NAZIONALE";"838"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"DEM.CRIST.-NUOVO PSI";"55"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"FIAMMA TRICOLORE";"38"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"NO EURO";"22"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"FORZA ITALIA";"1722"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASALGRANDE";13026;6485;11885;5961;118;"ALTERNATIVA SOCIALE MUSSOLINI";"54"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"COMUNISTI ITALIANI";"81"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"PARTITO PENSIONATI";"16"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"DI PIETRO ITALIA DEI VALORI";"46"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"RIFONDAZIONE COMUNISTA";"180"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"U.D.EUR POPOLARI";"12"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"LA ROSA NEL PUGNO";"47"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"FEDERAZIONE DEI VERDI";"64"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"L'ULIVO";"1486"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"LEGA NORD";"190"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"UNIONE DI CENTRO";"244"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"ALLEANZA NAZIONALE";"263"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"DEM.CRIST.-NUOVO PSI";"33"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"FIAMMA TRICOLORE";"7"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"NO EURO";"5"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"FORZA ITALIA";"460"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASINA";3581;1788;3229;1642;48;"ALTERNATIVA SOCIALE MUSSOLINI";"12"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"COMUNISTI ITALIANI";"206"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"PARTITO PENSIONATI";"74"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"DI PIETRO ITALIA DEI VALORI";"151"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"RIFONDAZIONE COMUNISTA";"481"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"U.D.EUR POPOLARI";"11"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"LA ROSA NEL PUGNO";"161"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"FEDERAZIONE DEI VERDI";"168"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"L'ULIVO";"4012"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"LEGA NORD";"748"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"UNIONE DI CENTRO";"564"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"ALLEANZA NAZIONALE";"927"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"DEM.CRIST.-NUOVO PSI";"37"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"FIAMMA TRICOLORE";"42"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"NO EURO";"20"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"FORZA ITALIA";"1796"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELLARANO";10608;5288;9650;4827;92;"ALTERNATIVA SOCIALE MUSSOLINI";"48"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELNOVO DI SOTTO";6318;3085;5671;2798;50;"COMUNISTI ITALIANI";"145"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELNOVO DI SOTTO";6318;3085;5671;2798;50;"PARTITO PENSIONATI";"40"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELNOVO DI SOTTO";6318;3085;5671;2798;50;"DI PIETRO ITALIA DEI VALORI";"92"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELNOVO DI SOTTO";6318;3085;5671;2798;50;"RIFONDAZIONE COMUNISTA";"281"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELNOVO DI SOTTO";6318;3085;5671;2798;50;"U.D.EUR POPOLARI";"10"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELNOVO DI SOTTO";6318;3085;5671;2798;50;"LA ROSA NEL PUGNO";"72"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELNOVO DI SOTTO";6318;3085;5671;2798;50;"FEDERAZIONE DEI VERDI";"99"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELNOVO DI SOTTO";6318;3085;5671;2798;50;"L'ULIVO";"3045"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELNOVO DI SOTTO";6318;3085;5671;2798;50;"LEGA NORD";"278"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELNOVO DI SOTTO";6318;3085;5671;2798;50;"UNIONE DI CENTRO";"238"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELNOVO DI SOTTO";6318;3085;5671;2798;50;"ALLEANZA NAZIONALE";"304"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"CASTELNOVO DI SOTTO";6318;3085;5671;2798;50;"DEM.CRIST.-NUOVO PSI";"26"
"MOLISE";"ISERNIA";"CASTEL DEL GIUDICE";308;152;232;116;8;"DI PIETRO ITALIA DEI VALORI";"27"
"MOLISE";"ISERNIA";"CASTEL DEL GIUDICE";308;152;232;116;8;"UNIONE DI CENTRO";"6"
"VENETO 1";"VICENZA";"SANTORSO";4346;2117;3896;1919;38;"AMBIENTA-LISTA";"4"
"VENETO 1";"VICENZA";"SANTORSO";4346;2117;3896;1919;38;"FORZA ITALIA";"554"
"VENETO 1";"VICENZA";"SANTORSO";4346;2117;3896;1919;38;"ALTERNATIVA SOCIALE MUSSOLINI";"14"
"VENETO 1";"VICENZA";"SANTORSO";4346;2117;3896;1919;38;"UNIONE DI CENTRO";"239"
"VENETO 1";"VICENZA";"SANTORSO";4346;2117;3896;1919;38;"NO EURO";"0"
"VENETO 1";"VICENZA";"SANTORSO";4346;2117;3896;1919;38;"S.O.S. ITALIA";"1"
"VENETO 1";"VICENZA";"SANTORSO";4346;2117;3896;1919;38;"FIAMMA TRICOLORE";"14"
"VENETO 1";"VICENZA";"SANTORSO";4346;2117;3896;1919;38;"LEGA NORD";"638"
"VENETO 1";"VICENZA";"SANTORSO";4346;2117;3896;1919;38;"DEM.CRIST.-NUOVO PSI";"7"
"VENETO 1";"VICENZA";"SAN VITO DI LEGUZZANO";2764;1352;2504;1241;22;"PROGETTO NORDEST";"96"
"VENETO 1";"VICENZA";"SAN VITO DI LEGUZZANO";2764;1352;2504;1241;22;"SOLIDARIETA'";"2"
"VENETO 1";"VICENZA";"SAN VITO DI LEGUZZANO";2764;1352;2504;1241;22;"MOVIMENTO TRIVENETO";"15"
"VENETO 1";"VICENZA";"SAN VITO DI LEGUZZANO";2764;1352;2504;1241;22;"LA ROSA NEL PUGNO";"26"
"VENETO 1";"VICENZA";"SAN VITO DI LEGUZZANO";2764;1352;2504;1241;22;"COMUNISTI ITALIANI";"28"
"VENETO 1";"VICENZA";"SAN VITO DI LEGUZZANO";2764;1352;2504;1241;22;"PARTITO PENSIONATI";"15"
"VENETO 1";"VICENZA";"SAN VITO DI LEGUZZANO";2764;1352;2504;1241;22;"RIFONDAZIONE COMUNISTA";"88"
"VENETO 1";"VICENZA";"SAN VITO DI LEGUZZANO";2764;1352;2504;1241;22;"L'ULIVO";"807"
"VENETO 1";"VICENZA";"SAN VITO DI LEGUZZANO";2764;1352;2504;1241;22;"U.D.EUR POPOLARI";"10"
"VENETO 1";"VICENZA";"SAN VITO DI LEGUZZANO";2764;1352;2504;1241;22;"DI PIETRO ITALIA DEI VALORI";"40"
"VENETO 1";"VICENZA";"SAN VITO DI LEGUZZANO";2764;1352;2504;1241;22;"I SOCIALISTI ";"6"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"U.D.EUR POPOLARI";"6"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"PARTITO PENSIONATI";"0"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"FEDERAZIONE DEI VERDI";"0"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"LA ROSA NEL PUGNO";"1"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"RIFONDAZIONE COMUNISTA";"2"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"COMUNISTI ITALIANI";"0"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"L'ULIVO";"17"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"DI PIETRO ITALIA DEI VALORI";"0"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"UNIONE DI CENTRO";"6"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"FIAMMA TRICOLORE";"1"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"LEGA NORD";"1"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"ALTERNATIVA SOCIALE MUSSOLINI";"2"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"FORZA ITALIA";"26"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"ALLEANZA NAZIONALE";"19"
"MOLISE";"ISERNIA";"CASTELPIZZUTO";126;65;97;54;15;"DEM.CRIST.-NUOVO PSI";"0"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"U.D.EUR POPOLARI";"16"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"PARTITO PENSIONATI";"0"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"FEDERAZIONE DEI VERDI";"4"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"LA ROSA NEL PUGNO";"13"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"RIFONDAZIONE COMUNISTA";"11"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"COMUNISTI ITALIANI";"2"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"L'ULIVO";"75"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"DI PIETRO ITALIA DEI VALORI";"20"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"UNIONE DI CENTRO";"54"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"FIAMMA TRICOLORE";"1"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"LEGA NORD";"0"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"ALTERNATIVA SOCIALE MUSSOLINI";"4"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"FORZA ITALIA";"124"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"ALLEANZA NAZIONALE";"49"
"MOLISE";"ISERNIA";"CASTEL SAN VINCENZO";489;236;394;194;11;"DEM.CRIST.-NUOVO PSI";"5"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"U.D.EUR POPOLARI";"3"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"PARTITO PENSIONATI";"0"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"FEDERAZIONE DEI VERDI";"0"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"LA ROSA NEL PUGNO";"0"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"RIFONDAZIONE COMUNISTA";"7"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"COMUNISTI ITALIANI";"1"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"L'ULIVO";"22"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"DI PIETRO ITALIA DEI VALORI";"5"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"UNIONE DI CENTRO";"6"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"FIAMMA TRICOLORE";"0"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"LEGA NORD";"0"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"ALTERNATIVA SOCIALE MUSSOLINI";"1"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"FORZA ITALIA";"20"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"ALLEANZA NAZIONALE";"22"
"MOLISE";"ISERNIA";"CASTELVERRINO";106;50;90;47;1;"DEM.CRIST.-NUOVO PSI";"0"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"U.D.EUR POPOLARI";"41"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"PARTITO PENSIONATI";"2"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"FEDERAZIONE DEI VERDI";"6"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"LA ROSA NEL PUGNO";"6"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"RIFONDAZIONE COMUNISTA";"35"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"COMUNISTI ITALIANI";"19"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"L'ULIVO";"315"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"DI PIETRO ITALIA DEI VALORI";"63"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"UNIONE DI CENTRO";"85"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"FIAMMA TRICOLORE";"5"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"LEGA NORD";"0"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"ALTERNATIVA SOCIALE MUSSOLINI";"8"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"FORZA ITALIA";"290"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"ALLEANZA NAZIONALE";"105"
"MOLISE";"ISERNIA";"CERRO AL VOLTURNO";1268;608;1028;520;20;"DEM.CRIST.-NUOVO PSI";"16"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"PARTITO PENSIONATI";"14"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"DI PIETRO ITALIA DEI VALORI";"44"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"RIFONDAZIONE COMUNISTA";"196"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"U.D.EUR POPOLARI";"6"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"LA ROSA NEL PUGNO";"67"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"FEDERAZIONE DEI VERDI";"99"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"L'ULIVO";"2696"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"LEGA NORD";"148"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"UNIONE DI CENTRO";"126"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"ALLEANZA NAZIONALE";"209"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"DEM.CRIST.-NUOVO PSI";"22"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"FIAMMA TRICOLORE";"12"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"NO EURO";"2"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"FORZA ITALIA";"471"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"FABBRICO";4626;2222;4289;2068;19;"ALTERNATIVA SOCIALE MUSSOLINI";"14"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"GATTATICO";4375;2187;3936;1998;29;"COMUNISTI ITALIANI";"109"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"GATTATICO";4375;2187;3936;1998;29;"PARTITO PENSIONATI";"23"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"GATTATICO";4375;2187;3936;1998;29;"DI PIETRO ITALIA DEI VALORI";"68"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"GATTATICO";4375;2187;3936;1998;29;"RIFONDAZIONE COMUNISTA";"301"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"GATTATICO";4375;2187;3936;1998;29;"U.D.EUR POPOLARI";"17"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"GATTATICO";4375;2187;3936;1998;29;"LA ROSA NEL PUGNO";"47"
