"DATAELEZIONE";"CODTIPOELEZIONE";"REGIONE";"COLLEGIO";"descrlista";"votiLista";"cognome";"nome";"datanascita";"luogonascita";"sesso";"CODTIPOELETTO"
5/4/1992 00:00:00;"S";"PUGLIA";"CERIGNOLA";"PRI";5498;"MAURIELLO POTITO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"CERIGNOLA";"FEDERAZIONE DEI VERDI";3314;"SCHIAVONE LUIGI";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"CERIGNOLA";"PLI";3942;"COLIA VITTORIO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"CERIGNOLA";"LEGA D'AZIONE MERIDIONALE";334;"MODENA MARZIO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"CERIGNOLA";"LISTA REFERENDUM";1076;"SEPE IN DE RIENZO CARLA";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"CERIGNOLA";"LEGA LOMBARDA";397;"GUALANO ANGELO RAFFAELE";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"CERIGNOLA";"FEDERALISMO-PENS.UV.";164;"TRIPODI ROMANO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TARANTO";"DC";29952;"LA GIOIA GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TARANTO";"PSI";10398;"RAGUSA IN ANCONA ANNA";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TARANTO";"PDS";35295;"STEFANO IPPAZIO";;;;;"E"
5/4/1992 00:00:00;"S";"PUGLIA";"TARANTO";"MSI-DN";9080;"D'ELIA COSIMO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TARANTO";"RIFONDAZIONE COMUNISTA";6844;"INTELLIGENTE AUGUSTO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TARANTO";"PSDI";11702;"CARELLI DONATO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TARANTO";"PRI";10489;"RUTA MARIA";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TARANTO";"FEDERAZIONE DEI VERDI";2917;"RAGO FRANCESCO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TARANTO";"PLI";2753;"GIGANTE VINCENZO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TARANTO";"LEGA D'AZIONE MERIDIONALE";26084;"CITO GIANCARLO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TARANTO";"LISTA REFERENDUM";1855;"SIMONETTI MICHELE VINCENZO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TARANTO";"LEGA LOMBARDA";378;"SANTORO CATALDO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TARANTO";"FEDERALISMO-PENS.UV.";517;"BLASI DOMENICO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"DC";46747;"BERNASSOLA ANGELO";;;;;"E"
5/4/1992 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"PSI";23821;"DONVITO VITO TOMMASO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"PDS";33581;"LORETO ROCCO VITO";;;;;"E"
5/4/1992 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"MSI-DN";17288;"DEL PRETE ANTONIO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"RIFONDAZIONE COMUNISTA";10256;"GALATONE ROCCO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"PSDI";7609;"CARELLI DONATO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"PRI";5562;"DE CATALDO GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"FEDERAZIONE DEI VERDI";3118;"ELIA SABINO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"PLI";3907;"PUGLIESE PIETRO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"LEGA D'AZIONE MERIDIONALE";2939;"DE COSMO GAETANO  DETTO MIMMO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"LISTA REFERENDUM";1959;"QUARANTA GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"LEGA LOMBARDA";600;"SANTORO CATALDO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"FEDERALISMO-PENS.UV.";214;"MONDELLI GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"LECCE";"DC";51516;"PULLI EMILIO";;;;;"E"
5/4/1992 00:00:00;"S";"PUGLIA";"LECCE";"PSI";30381;"GENNARO PANCRAZIO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"LECCE";"PDS";34318;"PELLEGRINO GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"LECCE";"MSI-DN";22116;"LISI ANTONIO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"LECCE";"RIFONDAZIONE COMUNISTA";7824;"CORMIO ALDO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"LECCE";"PSDI";8135;"MARINO ORONZO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"LECCE";"PRI";11145;"GORGONI GAETANO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"LECCE";"FEDERAZIONE DEI VERDI";4699;"degli  ESPINOSA PAOLO EMILIO M";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"LECCE";"PLI";1945;"ROBERTI CARMINE";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"LECCE";"LEGA D'AZIONE MERIDIONALE";1769;"VANTAGGIATO RUGGERO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"LECCE";"LISTA REFERENDUM";2339;"LORE' COSIMO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"LECCE";"LEGA LOMBARDA";457;"PAGLIARA FORTUNATO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"LECCE";"FEDERALISMO-PENS.UV.";316;"STARO IN IAVELLI MANUELA";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"DC";45892;"DE GIUSEPPE GIORGIO";;;;;"E"
5/4/1992 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"PSI";29567;"MANIERI MARIA ROSARIA";;;;;"E"
5/4/1992 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"PDS";18339;"FORTUNATO LORIS DAVIDE";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"MSI-DN";11558;"DE FILIPPO ROBERTO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"RIFONDAZIONE COMUNISTA";6171;"ROMANO LUCIO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"PSDI";9137;"TAMBORINO FRISARI GIULIO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"PRI";4661;"MAZZOTTA RENATO GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"FEDERAZIONE DEI VERDI";2905;"DE GIORGI ANTONIO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"PLI";4080;"BIANCO GABRIELE";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"LEGA D'AZIONE MERIDIONALE";380;"BRIGANTI GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"LISTA REFERENDUM";1152;"BARTOLI MICHELE";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"LEGA LOMBARDA";305;"FRANCHINI SIMONE";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"FEDERALISMO-PENS.UV.";123;"STARO IN IAVELLI MANUELA";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TRICASE";"DC";52551;"GIACOVAZZO GIUSEPPE";;;;;"E"
5/4/1992 00:00:00;"S";"PUGLIA";"TRICASE";"PSI";32360;"ACQUAVIVA GENNARO";;;;;"E"
5/4/1992 00:00:00;"S";"PUGLIA";"TRICASE";"PDS";17968;"LUCA ANTONIO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TRICASE";"MSI-DN";15704;"OZZA EUGENIO";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TRICASE";"RIFONDAZIONE COMUNISTA";4577;"PANICO SALVATORE";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TRICASE";"PSDI";1713;"BORGIA SALVATORE";;;;;
5/4/1992 00:00:00;"S";"PUGLIA";"TRICASE";"PLI";896;"DE DONNO ALBERTO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"TRAPANI";"RIFONDAZIONE COMUNISTA";6369;"RUSSO VINCENZO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"TRAPANI";"PLI";4036;"BELLAFIORE SALVATORE";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"TRAPANI";"FEDERAZIONE DEI VERDI";1641;"GRAZIANO SANTO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"TRAPANI";"LISTA REFERENDUM";481;"FAZIO ANTONIO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"TRAPANI";"LEGA LOMBARDA";215;"DIMARCO ERNESTO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"TRAPANI";"FEDERALISMO-PENS.UV.";418;"MAISANO ANTONINO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"ALCAMO";"DC";22276;"LEGGIO GIROLAMA MARIA  DETTA M";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"ALCAMO";"PSI";14627;"BOCINA GASPARE";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"ALCAMO";"PDS";15333;"CASCIO GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"ALCAMO";"LA RETE-MOV.DEM.";7129;"PALERMO CARLO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"ALCAMO";"MSI-DN";6030;"CASTROGIOVANNI CALOGERO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"ALCAMO";"PSDI";21017;"BONO PARRINO VINCENZA";;;;;"E"
5/4/1992 00:00:00;"S";"SICILIA";"ALCAMO";"PRI";2657;"CALAFATO VINCENZO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"ALCAMO";"RIFONDAZIONE COMUNISTA";3980;"GIUBILATO SALVATORE";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"ALCAMO";"PLI";6425;"CANNIA GIUSEPPE ANDREA";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"ALCAMO";"FEDERAZIONE DEI VERDI";831;"FERRARI SERGIO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"ALCAMO";"LISTA REFERENDUM";377;"FAZIO ANTONIO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"ALCAMO";"LEGA LOMBARDA";149;"OCCHIPINTI EMANUELE";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"ALCAMO";"FEDERALISMO-PENS.UV.";141;"DI GIOVANNI DIEGO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"CAGLIARI";"DC";57708;"USAI ENZO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"CAGLIARI";"PDS";30461;"DI GREGORIO FELICE";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"CAGLIARI";"PSI";31038;"ERDAS ORAZIO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"CAGLIARI";"FEDERALISMO-PENS.UV.";33595;"MARTELLI VALENTINO";;;;;"E"
5/4/1992 00:00:00;"S";"SARDEGNA";"CAGLIARI";"RIFONDAZIONE COMUNISTA";16697;"PILUDU WALTER";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"CAGLIARI";"MSI-DN";16663;"SALIS GIANCARLO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"CAGLIARI";"PSDI";5286;"ROMERO ANGELO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"CAGLIARI";"FEDERAZIONE DEI VERDI";9792;"NIVOLA SPANU ELISA GIOVANNA AN";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"CAGLIARI";"PRI";9502;"CASULA FRANCESCO DETTO FRANCES";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"CAGLIARI";"PLI";6698;"CAREDDA VINCENZO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"CAGLIARI";"PARTIDU INDIP.";3700;"CUMPOSTU SEBASTIANO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"CAGLIARI";"LEGA LOMBARDA";1168;"MELIS PIETRO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"ORISTANO";"DC";39858;"ABIS LUCIO GUSTAVO";;;;;"E"
5/4/1992 00:00:00;"S";"SARDEGNA";"ORISTANO";"PDS";20115;"SPIGA PIERO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"ORISTANO";"PSI";17888;"MELIS LUIGI";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"ORISTANO";"FEDERALISMO-PENS.UV.";11072;"BONESU SALVATORE GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"ORISTANO";"RIFONDAZIONE COMUNISTA";9000;"SERPI EMILIO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"ORISTANO";"MSI-DN";8196;"CASU RINALDO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"ORISTANO";"PSDI";6070;"SOLINAS GIOVANNI GESUINO DETTO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"ORISTANO";"FEDERAZIONE DEI VERDI";2930;"ANGIONI PONTILLO ANNA";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"ORISTANO";"PRI";2599;"GUALA VITTORIANO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"ORISTANO";"PLI";2636;"MURA ALESSANDRO DETTO SANDRO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"ORISTANO";"PARTIDU INDIP.";2061;"COLLU GERARDO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"ORISTANO";"LEGA LOMBARDA";550;"RICCIU ANGELINO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"IGLESIAS";"DC";33097;"PINNA PAOLO LUIGI DETTO PAOLO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"IGLESIAS";"PDS";24708;"CHERCHI SALVATORE  DETTO TORE";;;;;"E"
5/4/1992 00:00:00;"S";"SARDEGNA";"IGLESIAS";"PSI";24447;"FOGU PAOLO";;;;;"E"
5/4/1992 00:00:00;"S";"SARDEGNA";"IGLESIAS";"FEDERALISMO-PENS.UV.";9817;"PILLONI ANTONELLO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"IGLESIAS";"RIFONDAZIONE COMUNISTA";11903;"MONTIS BRUNO  DETTO RIBELLE";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"IGLESIAS";"MSI-DN";7495;"PIRIA GIUSEPPE GIORGIO ANTONIO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"IGLESIAS";"PSDI";5794;"LAI GIOVANNI MARIA";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"IGLESIAS";"FEDERAZIONE DEI VERDI";4140;"MURTAS PUTZU ANNA MARIA";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"IGLESIAS";"PRI";3361;"FADDA AUGUSTO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"IGLESIAS";"PLI";1499;"ZORCOLO GIAMPAOLO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"IGLESIAS";"PARTIDU INDIP.";1866;"CHERCHI GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"IGLESIAS";"LEGA LOMBARDA";494;"MARONGIU PIER PAOLO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"NUORO";"DC";48344;"LADU SALVATORE";;;;;"E"
5/4/1992 00:00:00;"S";"SARDEGNA";"NUORO";"PDS";24641;"PINNA MARIO";;;;;"E"
5/4/1992 00:00:00;"S";"SARDEGNA";"NUORO";"PSI";18424;"MAZONI ANTONIO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"NUORO";"FEDERALISMO-PENS.UV.";10106;"PINTORE GIANFRANCO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"NUORO";"RIFONDAZIONE COMUNISTA";10765;"CAPELLI FRANCESCO DARIO DETTO ";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"NUORO";"MSI-DN";8105;"MELE GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"NUORO";"PSDI";3770;"SULAS GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"NUORO";"FEDERAZIONE DEI VERDI";3031;"NIVOLA SPANU ELISA GIOVANNA AN";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"NUORO";"PRI";3832;"PIRISI CESARE SALVATORE";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"NUORO";"PLI";2905;"ZUDDAS FRANCESCO PIER PAOLO DE";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"NUORO";"PARTIDU INDIP.";2325;"CARIA ANGELO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"NUORO";"LEGA LOMBARDA";469;"MEREU MARIO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"SASSARI";"DC";41896;"MONTRESORI PIETRO";;;;;"E"
5/4/1992 00:00:00;"S";"SARDEGNA";"SASSARI";"PDS";21356;"SASSU GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"SASSARI";"PSI";21088;"BONFIGLI SALVATORE ANDREA DETT";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"SASSARI";"FEDERALISMO-PENS.UV.";11163;"FADDA SALVATORE  DETTO TORE";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"SASSARI";"RIFONDAZIONE COMUNISTA";8663;"VASSALLO WALTER LUIGI";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"SASSARI";"MSI-DN";11908;"PINNA GAVINO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"SASSARI";"PSDI";7502;"PIGLIARU PIETRO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"SASSARI";"FEDERAZIONE DEI VERDI";5362;"BACCIU MONSERRATO  DETTO TITIN";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"SASSARI";"PRI";4567;"CUBEDDU ACHILLE ANTONIO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"SASSARI";"PLI";3262;"CASTIGLIA GIUSEPPE PIETRO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"SASSARI";"PARTIDU INDIP.";2070;"MAIEVI SALVATORE ANTONIO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"SASSARI";"LEGA LOMBARDA";721;"GHIGHINI GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"DC";35478;"GIAGU ANTONIO  DETTO DEMARTINI";;;;;"E"
5/4/1992 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"PDS";13498;"MACCIOTTA GIORGIO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"PSI";19163;"COCCIU MARIO GIACOMO";;;;;"E"
5/4/1992 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"FEDERALISMO-PENS.UV.";4923;"GIORDANO VINCENZO DELIO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"RIFONDAZIONE COMUNISTA";6263;"CHESSA GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"MSI-DN";6956;"PINNA GAVINO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"PSDI";2839;"FARINA GIUSEPPE VITTORIO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"FEDERAZIONE DEI VERDI";2703;"BACCIU MONSERRATO  DETTO TITIN";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"PRI";2767;"FERRARINI FRANCESCO MARIA";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"PLI";1581;"SATTA GIAN MARIO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"PARTIDU INDIP.";1404;"MONACO CATELLO. DETTO LINO";;;;;
5/4/1992 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"LEGA LOMBARDA";379;"FADDA VINCENZO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"ROSSANO";"PSI";24297;"FRASCA SALVATORE";;;;;"E"
5/4/1992 00:00:00;"S";"CALABRIA";"ROSSANO";"PER LA CALABRIA";11065;"COTTURRI GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"ROSSANO";"MSI-DN";9604;"GERACI GIUSEPPE ANTONIO PIETRO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"ROSSANO";"RIFONDAZIONE COMUNISTA";8726;"VENEZIANO FRANCESCO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"ROSSANO";"PSDI";5252;"CALABRO' PIETRO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"ROSSANO";"PLI";925;"STERPA EGIDIO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"ROSSANO";"LISTA PANNELLA";681;"MERLINI IN MANCO ANNA MARIA";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"ROSSANO";"LEGA LOMBARDA";506;"BONELLI LUIGI";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"ROSSANO";"FEDERALISMO-PENS.UV.";311;"DE FRANCO PIETRO ANTONIO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"PALMI";"DC";20649;"LOMBARDI GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"PALMI";"PSI";12091;"FURFARO MICHELE";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"PALMI";"PER LA CALABRIA";10487;"LA RUFFA GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"PALMI";"MSI-DN";11748;"PIRILLI UMBERTO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"PALMI";"RIFONDAZIONE COMUNISTA";11304;"TRIPODI GIROLAMO";;;;;"E"
5/4/1992 00:00:00;"S";"CALABRIA";"PALMI";"PSDI";4926;"LUPPINO DOMENICO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"PALMI";"PLI";1446;"GUIDA DOMENICO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"PALMI";"LISTA PANNELLA";651;"MERLINI IN MANCO ANNA MARIA";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"PALMI";"LEGA LOMBARDA";446;"CECCOMARINI MARIO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"PALMI";"FEDERALISMO-PENS.UV.";368;"DE SALVO ROCCO RAFFAELE";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"REGGIO DI CALABRIA";"DC";34668;"VINCELLI SEBASTIANO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"REGGIO DI CALABRIA";"PSI";21743;"LOGOTETA VINCENZO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"REGGIO DI CALABRIA";"PER LA CALABRIA";15839;"GALLO ETTORE";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"REGGIO DI CALABRIA";"MSI-DN";23586;"MEDURI RENATO";;;;;"E"
5/4/1992 00:00:00;"S";"CALABRIA";"REGGIO DI CALABRIA";"RIFONDAZIONE COMUNISTA";11745;"CHINDEMI SALVATORE";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"REGGIO DI CALABRIA";"PSDI";6915;"ARANITI PIETRO CARMELO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"REGGIO DI CALABRIA";"PLI";3766;"LANDI LUIGI";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"REGGIO DI CALABRIA";"LISTA PANNELLA";1463;"MERLINI IN MANCO ANNA MARIA";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"REGGIO DI CALABRIA";"LEGA LOMBARDA";673;"VENTURA GIAMBATTISTA";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"REGGIO DI CALABRIA";"FEDERALISMO-PENS.UV.";479;"ZITARA NICOLA ANTONIO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"LOCRI";"DC";22337;"NAPOLI BRUNO";;;;;"E"
5/4/1992 00:00:00;"S";"CALABRIA";"LOCRI";"PSI";16920;"ZITO SISINIO VITTORIO ANTONIO";;;;;"E"
5/4/1992 00:00:00;"S";"CALABRIA";"LOCRI";"PER LA CALABRIA";7475;"NOVELLI DIEGO ";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"LOCRI";"MSI-DN";4772;"GOZZI GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"LOCRI";"RIFONDAZIONE COMUNISTA";9056;"CONDARCURI VIRGILIO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"LOCRI";"PSDI";1882;"LUCIANO' BRUNO ANTONIO";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"LOCRI";"PLI";2968;"SALADINO ITALO PASQUALE";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"LOCRI";"LISTA PANNELLA";623;"PORCARO ANDREA";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"LOCRI";"LEGA LOMBARDA";506;"VENTURA GIAMBATTISTA";;;;;
5/4/1992 00:00:00;"S";"CALABRIA";"LOCRI";"FEDERALISMO-PENS.UV.";387;"DE SALVO ROCCO RAFFAELE";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"AGRIGENTO";"DC";37809;"SAVARINO ARMANDO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"AGRIGENTO";"PSI";22297;"SCIORTINO IGNAZIO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"AGRIGENTO";"PDS";18235;"GAMBINO VITTORIO DANTE";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"AGRIGENTO";"LA RETE-MOV.DEM.";10675;"MARRALI VINCENZO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"AGRIGENTO";"MSI-DN";5956;"INCARDONA DOMENICO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"AGRIGENTO";"PSDI";12691;"AUGUSTO MARIO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"AGRIGENTO";"PRI";9045;"SODANO CALOGERO";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"AGRIGENTO";"RIFONDAZIONE COMUNISTA";4751;"MARINO GIUSEPPE CARLO  DETTO C";;;;;
5/4/1992 00:00:00;"S";"SICILIA";"AGRIGENTO";"PLI";1583;"DE LUCA ARMANDO";;;;;
