"REGIONE";"COLLEGIO";"PROVINCIA";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"TERENTO";"1099";;"965";"501";"37";"LA SINISTRA L'ARCOBALENO";"15"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"GIUSTINO";"499";;"445";"217";"10";"LA SINISTRA L'ARCOBALENO";"12"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"TERLANO";"2680";;"2365";"1126";"52";"LA SINISTRA L'ARCOBALENO";"71"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"GRAUNO";"108";;"92";"44";"5";"LA SINISTRA L'ARCOBALENO";"9"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"TERMENO SULLA STRADA DEL VINO";"2224";;"1997";"969";"63";"LA SINISTRA L'ARCOBALENO";"74"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PIEVE TESINO";"558";;"463";"234";"13";"LA SINISTRA L'ARCOBALENO";"14"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PINZOLO";"2237";;"1955";"972";"39";"LA SINISTRA L'ARCOBALENO";"68"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"POMAROLO";"1642";;"1458";"749";"36";"LA SINISTRA L'ARCOBALENO";"142"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"POZZA DI FASSA";"1403";;"1189";"588";"29";"LA SINISTRA L'ARCOBALENO";"30"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PRASO";"274";;"214";"117";"5";"LA SINISTRA L'ARCOBALENO";"13"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PREDAZZO";"3168";;"2573";"1262";"67";"LA SINISTRA L'ARCOBALENO";"176"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PREORE";"297";;"264";"131";"4";"LA SINISTRA L'ARCOBALENO";"17"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PREZZO";"152";;"132";"68";"5";"LA SINISTRA L'ARCOBALENO";"4"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"RABBI";"1039";;"843";"425";"56";"LA SINISTRA L'ARCOBALENO";"39"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"RAGOLI";"565";;"492";"259";"17";"LA SINISTRA L'ARCOBALENO";"22"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"REVO'";"837";;"662";"331";"19";"LA SINISTRA L'ARCOBALENO";"23"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"RIVA DEL GARDA";"10962";;"8957";"4268";"157";"LA SINISTRA L'ARCOBALENO";"681"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"ROMALLO";"432";;"382";"198";"15";"LA SINISTRA L'ARCOBALENO";"17"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"ROMENO";"932";;"805";"401";"21";"LA SINISTRA L'ARCOBALENO";"40"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"RONCEGNO";"1966";;"1560";"752";"55";"LA SINISTRA L'ARCOBALENO";"95"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"RONCHI VALSUGANA";"303";;"242";"122";"5";"LA SINISTRA L'ARCOBALENO";"11"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"RONCONE";"1025";;"879";"429";"36";"LA SINISTRA L'ARCOBALENO";"38"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"RONZO-CHIENIS";"766";;"615";"330";"9";"LA SINISTRA L'ARCOBALENO";"40"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"RONZONE";"281";;"240";"124";"4";"LA SINISTRA L'ARCOBALENO";"16"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"ROVERE' DELLA LUNA";"1115";;"989";"505";"29";"LA SINISTRA L'ARCOBALENO";"67"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"ROVERETO";"25522";;"21126";"9890";"407";"LA SINISTRA L'ARCOBALENO";"2622"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"RUFFRE'-MENDOLA";"318";;"262";"126";"12";"LA SINISTRA L'ARCOBALENO";"13"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"RUMO";"587";;"496";"257";"20";"LA SINISTRA L'ARCOBALENO";"15"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SAGRON MIS";"167";;"138";"67";"1";"LA SINISTRA L'ARCOBALENO";"9"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SAMONE";"374";;"337";"164";"9";"LA SINISTRA L'ARCOBALENO";"13"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"SAN LORENZO IN BANALE";"817";;"674";"338";"23";"LA SINISTRA L'ARCOBALENO";"38"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SAN MICHELE ALL'ADIGE";"1718";;"1477";"727";"40";"LA SINISTRA L'ARCOBALENO";"116"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SANT'ORSOLA TERME";"691";;"573";"278";"14";"LA SINISTRA L'ARCOBALENO";"38"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SANZENO";"662";;"566";"296";"19";"LA SINISTRA L'ARCOBALENO";"20"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SARNONICO";"479";;"413";"205";"20";"LA SINISTRA L'ARCOBALENO";"17"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SCURELLE";"963";;"827";"401";"31";"LA SINISTRA L'ARCOBALENO";"71"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SEGONZANO";"1010";;"846";"418";"16";"LA SINISTRA L'ARCOBALENO";"48"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SFRUZ";"234";;"205";"105";"6";"LA SINISTRA L'ARCOBALENO";"19"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SIROR";"909";;"782";"382";"18";"LA SINISTRA L'ARCOBALENO";"44"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SMARANO";"303";;"270";"135";"6";"LA SINISTRA L'ARCOBALENO";"12"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SORAGA";"445";;"392";"197";"14";"LA SINISTRA L'ARCOBALENO";"15"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SOVER";"655";;"536";"266";"19";"LA SINISTRA L'ARCOBALENO";"45"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SPERA";"425";;"381";"181";"10";"LA SINISTRA L'ARCOBALENO";"36"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"SPIAZZO";"850";;"697";"340";"23";"LA SINISTRA L'ARCOBALENO";"28"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SPORMAGGIORE";"800";;"702";"369";"12";"LA SINISTRA L'ARCOBALENO";"41"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SPORMINORE";"509";;"447";"227";"21";"LA SINISTRA L'ARCOBALENO";"11"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"STENICO";"797";;"658";"328";"22";"LA SINISTRA L'ARCOBALENO";"49"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"STORO";"3266";;"2788";"1360";"99";"LA SINISTRA L'ARCOBALENO";"187"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"STREMBO";"361";;"294";"146";"15";"LA SINISTRA L'ARCOBALENO";"18"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"STRIGNO";"1026";;"818";"410";"23";"LA SINISTRA L'ARCOBALENO";"37"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TAIO";"1868";;"1633";"824";"43";"LA SINISTRA L'ARCOBALENO";"78"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TASSULLO";"1321";;"1098";"538";"43";"LA SINISTRA L'ARCOBALENO";"75"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TELVE";"1381";;"1161";"553";"25";"LA SINISTRA L'ARCOBALENO";"49"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TELVE DI SOPRA";"444";;"386";"187";"10";"LA SINISTRA L'ARCOBALENO";"18"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TENNA";"688";;"579";"290";"15";"LA SINISTRA L'ARCOBALENO";"50"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"TENNO";"1376";;"1158";"581";"19";"LA SINISTRA L'ARCOBALENO";"87"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TERLAGO";"1216";;"1063";"538";"26";"LA SINISTRA L'ARCOBALENO";"93"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"TERRAGNOLO";"601";;"479";"257";"13";"LA SINISTRA L'ARCOBALENO";"79"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TERRES";"227";;"203";"92";"9";"LA SINISTRA L'ARCOBALENO";"15"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TERZOLAS";"448";;"401";"197";"8";"LA SINISTRA L'ARCOBALENO";"13"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"TIARNO DI SOPRA";"655";;"559";"271";"8";"LA SINISTRA L'ARCOBALENO";"25"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"TIARNO DI SOTTO";"483";;"407";"201";"13";"LA SINISTRA L'ARCOBALENO";"21"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"TIONE DI TRENTO";"2510";;"2104";"996";"59";"LA SINISTRA L'ARCOBALENO";"101"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TON";"903";;"748";"398";"35";"LA SINISTRA L'ARCOBALENO";"44"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TONADICO";"1024";;"830";"405";"12";"LA SINISTRA L'ARCOBALENO";"53"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TORCEGNO";"497";;"433";"208";"16";"LA SINISTRA L'ARCOBALENO";"15"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"TRAMBILENO";"1025";;"848";"413";"21";"LA SINISTRA L'ARCOBALENO";"87"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TRANSACQUA";"1490";;"1242";"596";"25";"LA SINISTRA L'ARCOBALENO";"75"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TRENTO";"79461";;"66414";"31226";"1411";"LA SINISTRA L'ARCOBALENO";"7250"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TRES";"455";;"391";"203";"19";"LA SINISTRA L'ARCOBALENO";"22"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TUENNO";"1632";;"1400";"701";"37";"LA SINISTRA L'ARCOBALENO";"85"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"VALDA";"146";;"120";"62";"3";"LA SINISTRA L'ARCOBALENO";"5"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"VALFLORIANA";"417";;"307";"167";"9";"LA SINISTRA L'ARCOBALENO";"21"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"VALLARSA";"1037";;"878";"460";"18";"LA SINISTRA L'ARCOBALENO";"77"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"VARENA";"609";;"457";"227";"14";"LA SINISTRA L'ARCOBALENO";"16"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"VATTARO";"788";;"676";"332";"10";"LA SINISTRA L'ARCOBALENO";"77"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"VERMIGLIO";"1348";;"1135";"560";"47";"LA SINISTRA L'ARCOBALENO";"47"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"VERVO'";"472";;"416";"212";"13";"LA SINISTRA L'ARCOBALENO";"11"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"VEZZANO";"1514";;"1297";"650";"36";"LA SINISTRA L'ARCOBALENO";"116"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"VIGNOLA-FALESINA";"96";;"66";"39";"1";"LA SINISTRA L'ARCOBALENO";"9"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"VIGO DI FASSA";"741";;"646";"331";"24";"LA SINISTRA L'ARCOBALENO";"15"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"VIGOLO VATTARO";"1469";;"1259";"640";"35";"LA SINISTRA L'ARCOBALENO";"127"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FIE' ALLO SCILIAR";"2172";;"1905";"937";"59";"IL POPOLO DELLA LIBERTA'";"79"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"CADERZONE";"449";;"394";"206";"7";"IL POPOLO DELLA LIBERTA'";"176"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FORTEZZA";"620";;"512";"260";"4";"IL POPOLO DELLA LIBERTA'";"86"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CAGNO'";"256";;"220";"102";"7";"IL POPOLO DELLA LIBERTA'";"78"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CALAVINO";"897";;"785";"408";"27";"IL POPOLO DELLA LIBERTA'";"352"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FUNES";"1638";;"1486";"741";"37";"IL POPOLO DELLA LIBERTA'";"18"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CALCERANICA AL LAGO";"893";;"723";"346";"19";"IL POPOLO DELLA LIBERTA'";"270"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"GAIS";"2073";;"1801";"917";"77";"IL POPOLO DELLA LIBERTA'";"41"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CALDES";"780";;"672";"340";"22";"IL POPOLO DELLA LIBERTA'";"261"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"GARGAZZONE";"1075";;"937";"463";"25";"IL POPOLO DELLA LIBERTA'";"130"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CALDONAZZO";"2179";;"1842";"912";"52";"IL POPOLO DELLA LIBERTA'";"639"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"GLORENZA";"609";;"507";"256";"28";"IL POPOLO DELLA LIBERTA'";"15"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"CALLIANO";"960";;"836";"419";"17";"IL POPOLO DELLA LIBERTA'";"323"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CAMPITELLO DI FASSA";"511";;"442";"211";"12";"IL POPOLO DELLA LIBERTA'";"234"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LACES";"3299";;"2754";"1367";"127";"IL POPOLO DELLA LIBERTA'";"58"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CAMPODENNO";"1056";;"920";"458";"27";"IL POPOLO DELLA LIBERTA'";"383"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LAGUNDO";"3152";;"2674";"1264";"63";"IL POPOLO DELLA LIBERTA'";"253"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CANAL SAN BOVO";"1270";;"957";"463";"23";"IL POPOLO DELLA LIBERTA'";"327"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"LAION";"1642";;"1465";"747";"47";"IL POPOLO DELLA LIBERTA'";"56"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CANAZEI";"1296";;"1087";"514";"39";"IL POPOLO DELLA LIBERTA'";"603"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"LAIVES";"11333";;"9681";"4724";"236";"IL POPOLO DELLA LIBERTA'";"3327"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CAPRIANA";"410";;"348";"163";"7";"IL POPOLO DELLA LIBERTA'";"116"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LANA";"7216";;"6064";"2902";"165";"IL POPOLO DELLA LIBERTA'";"425"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CARANO";"711";;"574";"268";"16";"IL POPOLO DELLA LIBERTA'";"273"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LASA";"2540";;"2132";"1074";"104";"IL POPOLO DELLA LIBERTA'";"27"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"CARISOLO";"653";;"567";"280";"21";"IL POPOLO DELLA LIBERTA'";"283"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LAUREGNO";"242";;"186";"105";"10";"IL POPOLO DELLA LIBERTA'";"3"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CARZANO";"386";;"336";"168";"13";"IL POPOLO DELLA LIBERTA'";"126"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"LA VALLE";"853";;"769";"394";"39";"IL POPOLO DELLA LIBERTA'";"35"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"LUSON";"988";;"863";"420";"26";"IL POPOLO DELLA LIBERTA'";"29"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"MAGRE' SULLA STRADA DEL VINO";"814";;"727";"372";"24";"IL POPOLO DELLA LIBERTA'";"73"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CASTELFONDO";"437";;"356";"190";"19";"IL POPOLO DELLA LIBERTA'";"147"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MALLES VENOSTA";"3308";;"2605";"1335";"120";"IL POPOLO DELLA LIBERTA'";"81"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"CASTEL CONDINO";"191";;"162";"88";"3";"IL POPOLO DELLA LIBERTA'";"48"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"MAREBBE";"1887";;"1611";"805";"62";"IL POPOLO DELLA LIBERTA'";"118"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CASTELLO-MOLINA DI FIEMME";"1599";;"1320";"653";"41";"IL POPOLO DELLA LIBERTA'";"666"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MARLENGO";"1683";;"1470";"721";"27";"IL POPOLO DELLA LIBERTA'";"124"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CASTELLO TESINO";"1082";;"890";"420";"14";"IL POPOLO DELLA LIBERTA'";"219"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MARTELLO";"613";;"504";"270";"15";"IL POPOLO DELLA LIBERTA'";"11"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CASTELNUOVO";"681";;"586";"306";"14";"IL POPOLO DELLA LIBERTA'";"237"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MELTINA";"1013";;"866";"451";"39";"IL POPOLO DELLA LIBERTA'";"16"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CAVALESE";"2762";;"2193";"1053";"64";"IL POPOLO DELLA LIBERTA'";"1097"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MERANO";"25072";;"20264";"9383";"397";"IL POPOLO DELLA LIBERTA'";"5196"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CAVARENO";"680";;"579";"294";"13";"IL POPOLO DELLA LIBERTA'";"251"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"MONGUELFO-TESIDO";"1815";;"1530";"753";"54";"IL POPOLO DELLA LIBERTA'";"78"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CAVEDAGO";"386";;"345";"166";"7";"IL POPOLO DELLA LIBERTA'";"129"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"MONTAGNA";"1054";;"920";"456";"32";"IL POPOLO DELLA LIBERTA'";"67"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CAVEDINE";"1965";;"1651";"823";"47";"IL POPOLO DELLA LIBERTA'";"704"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CAVIZZANA";"168";;"152";"80";"11";"IL POPOLO DELLA LIBERTA'";"49"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MOSO IN PASSIRIA";"1395";;"1238";"655";"29";"IL POPOLO DELLA LIBERTA'";"16"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CEMBRA";"1187";;"1028";"524";"23";"IL POPOLO DELLA LIBERTA'";"576"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"NALLES";"1177";;"1016";"490";"29";"IL POPOLO DELLA LIBERTA'";"60"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CENTA SAN NICOLO'";"460";;"370";"180";"16";"IL POPOLO DELLA LIBERTA'";"89"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"NATURNO";"3566";;"2965";"1469";"134";"IL POPOLO DELLA LIBERTA'";"117"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"CIMEGO";"297";;"251";"131";"7";"IL POPOLO DELLA LIBERTA'";"117"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"NAZ-SCIAVES";"1718";;"1509";"773";"30";"IL POPOLO DELLA LIBERTA'";"82"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA LEVANTE";"1255";;"1031";"528";"38";"IL POPOLO DELLA LIBERTA'";"49"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CINTE TESINO";"318";;"255";"129";"5";"IL POPOLO DELLA LIBERTA'";"60"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA PONENTE";"2426";;"2081";"1041";"64";"IL POPOLO DELLA LIBERTA'";"87"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CIS";"234";;"203";"99";"11";"IL POPOLO DELLA LIBERTA'";"47"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"ORA";"2309";;"1979";"943";"64";"IL POPOLO DELLA LIBERTA'";"289"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CIVEZZANO";"2723";;"2310";"1140";"58";"IL POPOLO DELLA LIBERTA'";"780"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"ORTISEI";"3102";;"2600";"1277";"68";"IL POPOLO DELLA LIBERTA'";"268"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CLES";"4619";;"4001";"1916";"109";"IL POPOLO DELLA LIBERTA'";"1842"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"PARCINES";"2349";;"1982";"967";"58";"IL POPOLO DELLA LIBERTA'";"86"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CLOZ";"467";;"407";"203";"15";"IL POPOLO DELLA LIBERTA'";"168"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"PERCA";"936";;"821";"422";"21";"IL POPOLO DELLA LIBERTA'";"15"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"COMMEZZADURA";"672";;"564";"280";"18";"IL POPOLO DELLA LIBERTA'";"231"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"PLAUS";"403";;"357";"183";"20";"IL POPOLO DELLA LIBERTA'";"15"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"CONCEI";"599";;"512";"256";"12";"IL POPOLO DELLA LIBERTA'";"195"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"PONTE GARDENA";"121";;"105";"50";"4";"IL POPOLO DELLA LIBERTA'";"6"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"CONDINO";"1028";;"887";"443";"27";"IL POPOLO DELLA LIBERTA'";"379"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"POSTAL";"1134";;"976";"474";"32";"IL POPOLO DELLA LIBERTA'";"154"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"COREDO";"1068";;"902";"456";"29";"IL POPOLO DELLA LIBERTA'";"386"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"PRATO ALLO STELVIO";"2215";;"1768";"888";"67";"IL POPOLO DELLA LIBERTA'";"44"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CROVIANA";"452";;"417";"198";"6";"IL POPOLO DELLA LIBERTA'";"233"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"PREDOI";"436";;"363";"201";"30";"IL POPOLO DELLA LIBERTA'";"15"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"PROVES";"187";;"161";"91";"6";"IL POPOLO DELLA LIBERTA'";"2"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CUNEVO";"423";;"368";"193";"14";"IL POPOLO DELLA LIBERTA'";"145"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RACINES";"2833";;"2451";"1253";"69";"IL POPOLO DELLA LIBERTA'";"67"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"DAIANO";"467";;"344";"168";"5";"IL POPOLO DELLA LIBERTA'";"159"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RASUN ANTERSELVA";"1882";;"1616";"825";"41";"IL POPOLO DELLA LIBERTA'";"34"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"DAMBEL";"295";;"246";"131";"6";"IL POPOLO DELLA LIBERTA'";"77"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RENON";"4656";;"4051";"2009";"96";"IL POPOLO DELLA LIBERTA'";"127"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"DAONE";"461";;"365";"179";"11";"IL POPOLO DELLA LIBERTA'";"149"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"RIFIANO";"849";;"742";"368";"20";"IL POPOLO DELLA LIBERTA'";"16"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"DARE'";"161";;"138";"63";"10";"IL POPOLO DELLA LIBERTA'";"50"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RIO DI PUSTERIA";"1812";;"1550";"780";"40";"IL POPOLO DELLA LIBERTA'";"75"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"DENNO";"799";;"720";"365";"31";"IL POPOLO DELLA LIBERTA'";"293"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RODENGO";"741";;"672";"353";"14";"IL POPOLO DELLA LIBERTA'";"16"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"SALORNO";"2089";;"1786";"884";"41";"IL POPOLO DELLA LIBERTA'";"497"
