"REGIONE";"COLLEGIO";"PROVINCIA";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SAN MICHELE ALL'ADIGE";"1864";;"1500";"722";"39";"MIR - MODERATI IN RIVOLUZIONE";"16"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SANT'ORSOLA TERME";"750";;"608";"306";"21";"MIR - MODERATI IN RIVOLUZIONE";"6"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SANZENO";"656";;"506";"265";"17";"MIR - MODERATI IN RIVOLUZIONE";"4"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SARNONICO";"500";;"379";"195";"15";"MIR - MODERATI IN RIVOLUZIONE";"2"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SCURELLE";"1000";;"811";"393";"32";"MIR - MODERATI IN RIVOLUZIONE";"26"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SEGONZANO";"992";;"776";"394";"23";"MIR - MODERATI IN RIVOLUZIONE";"3"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SFRUZ";"244";;"200";"102";"7";"MIR - MODERATI IN RIVOLUZIONE";"1"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SIROR";"922";;"721";"369";"19";"MIR - MODERATI IN RIVOLUZIONE";"7"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SMARANO";"307";;"262";"141";"9";"MIR - MODERATI IN RIVOLUZIONE";"4"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SORAGA";"483";;"378";"203";"14";"MIR - MODERATI IN RIVOLUZIONE";"5"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SOVER";"635";;"478";"244";"15";"MIR - MODERATI IN RIVOLUZIONE";"6"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TESERO";"1996";;"1415";"710";"67";"MIR - MODERATI IN RIVOLUZIONE";"11"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"TIONE DI TRENTO";"2379";;"1895";"895";"75";"MIR - MODERATI IN RIVOLUZIONE";"35"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"TON";"906";;"729";"392";"18";"MIR - MODERATI IN RIVOLUZIONE";"2"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TONADICO";"1044";;"791";"407";"23";"MIR - MODERATI IN RIVOLUZIONE";"13"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TORCEGNO";"501";;"396";"194";"7";"MIR - MODERATI IN RIVOLUZIONE";"12"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"TRAMBILENO";"1026";;"819";"402";"24";"MIR - MODERATI IN RIVOLUZIONE";"8"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TRANSACQUA";"1517";;"1200";"576";"42";"MIR - MODERATI IN RIVOLUZIONE";"13"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"LIVO";"597";;"484";"262";"34";"MIR - MODERATI IN RIVOLUZIONE";"2"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CASTELFONDO";"431";;"346";"185";"15";"MIR - MODERATI IN RIVOLUZIONE";"3"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"CASTEL CONDINO";"174";;"146";"82";"3";"MIR - MODERATI IN RIVOLUZIONE";"1"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CASTELLO-MOLINA DI FIEMME";"1602";;"1159";"587";"46";"MIR - MODERATI IN RIVOLUZIONE";"11"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CASTELLO TESINO";"1035";;"770";"386";"13";"MIR - MODERATI IN RIVOLUZIONE";"5"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CASTELNUOVO";"694";;"541";"280";"15";"MIR - MODERATI IN RIVOLUZIONE";"15"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CAVALESE";"2748";;"2011";"981";"82";"MIR - MODERATI IN RIVOLUZIONE";"24"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CAVARENO";"681";;"531";"264";"23";"MIR - MODERATI IN RIVOLUZIONE";"4"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CAVEDAGO";"393";;"303";"156";"7";"MIR - MODERATI IN RIVOLUZIONE";"5"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"MEZZANO";"1213";;"948";"465";"45";"MIR - MODERATI IN RIVOLUZIONE";"14"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"MEZZOCORONA";"3616";;"2934";"1454";"82";"MIR - MODERATI IN RIVOLUZIONE";"30"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"MONTAGNE";"191";;"157";"71";"13";"MIR - MODERATI IN RIVOLUZIONE";"6"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"MORI";"6617";;"5463";"2678";"151";"MIR - MODERATI IN RIVOLUZIONE";"64"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"COMANO TERME";"1827";;"1498";"761";"52";"MIR - MODERATI IN RIVOLUZIONE";"18"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CIMONE";"491";;"414";"215";"6";"MIR - MODERATI IN RIVOLUZIONE";"3"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CINTE TESINO";"320";;"216";"110";"3";"MIR - MODERATI IN RIVOLUZIONE";"6"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CIS";"229";;"185";"94";"10";"MIR - MODERATI IN RIVOLUZIONE";"1"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CIVEZZANO";"2829";;"2338";"1186";"39";"MIR - MODERATI IN RIVOLUZIONE";"11"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CLES";"4611";;"3779";"1827";"124";"MIR - MODERATI IN RIVOLUZIONE";"26"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CLOZ";"459";;"384";"185";"14";"MIR - MODERATI IN RIVOLUZIONE";"2"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"COMMEZZADURA";"687";;"459";"238";"21";"MIR - MODERATI IN RIVOLUZIONE";"4"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"CONDINO";"1057";;"837";"420";"36";"MIR - MODERATI IN RIVOLUZIONE";"17"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"COREDO";"1072";;"861";"425";"25";"MIR - MODERATI IN RIVOLUZIONE";"8"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CAPRIANA";"409";;"315";"164";"17";"MIR - MODERATI IN RIVOLUZIONE";"4"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CARANO";"746";;"548";"263";"26";"MIR - MODERATI IN RIVOLUZIONE";"4"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"CARISOLO";"669";;"519";"259";"24";"MIR - MODERATI IN RIVOLUZIONE";"15"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CARZANO";"391";;"316";"160";"12";"MIR - MODERATI IN RIVOLUZIONE";"17"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"SPIAZZO";"855";;"635";"313";"31";"MIR - MODERATI IN RIVOLUZIONE";"27"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SPORMAGGIORE";"834";;"710";"372";"13";"MIR - MODERATI IN RIVOLUZIONE";"5"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SPORMINORE";"493";;"421";"223";"17";"MIR - MODERATI IN RIVOLUZIONE";"3"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"STENICO";"799";;"635";"320";"28";"MIR - MODERATI IN RIVOLUZIONE";"4"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"STORO";"3244";;"2659";"1304";"113";"MIR - MODERATI IN RIVOLUZIONE";"42"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"STREMBO";"359";;"270";"131";"12";"MIR - MODERATI IN RIVOLUZIONE";"7"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"RONCEGNO TERME";"2050";;"1561";"778";"29";"MIR - MODERATI IN RIVOLUZIONE";"71"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"RUFFRE'-MENDOLA";"322";;"243";"118";"7";"MIR - MODERATI IN RIVOLUZIONE";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CASTELROTTO";"4314";;"3589";"1777";"99";"PARTITO DEMOCRATICO";"123"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIENES";"1859";;"1584";"813";"41";"PARTITO DEMOCRATICO";"39"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIUSA";"3403";;"2994";"1490";"91";"PARTITO DEMOCRATICO";"118"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRUNICO";"10485";;"8557";"4154";"203";"PARTITO DEMOCRATICO";"563"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO DI TRENS";"1759";;"1507";"780";"34";"PARTITO DEMOCRATICO";"34"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO TURES";"3547";;"3019";"1502";"99";"PARTITO DEMOCRATICO";"48"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"MONGUELFO-TESIDO";"1847";;"1536";"783";"57";"PARTITO DEMOCRATICO";"55"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"TERENTO";"1151";;"958";"498";"32";"PARTITO DEMOCRATICO";"11"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CORVARA IN BADIA";"1001";;"835";"410";"12";"PARTITO DEMOCRATICO";"21"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"DOBBIACO";"2301";;"1914";"960";"50";"PARTITO DEMOCRATICO";"94"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"LAIVES";"11757";;"9634";"4724";"166";"CASAPOUND ITALIA";"135"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"MAGRE' SULLA STRADA DEL VINO";"830";;"719";"361";"36";"CASAPOUND ITALIA";"1"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"SALORNO";"2135";;"1760";"889";"38";"CASAPOUND ITALIA";"13"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"EGNA";"3379";;"2879";"1398";"86";"CASAPOUND ITALIA";"16"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ALDINO";"1124";;"946";"486";"55";"CASAPOUND ITALIA";"1"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"APPIANO SULLA STRADA DEL VINO";"9562";;"8111";"3956";"303";"CASAPOUND ITALIA";"24"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"BOLZANO";"69871";;"56954";"26733";"1031";"CASAPOUND ITALIA";"908"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"TERMENO SULLA STRADA DEL VINO";"2235";;"1945";"953";"101";"CASAPOUND ITALIA";"0"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"VADENA";"651";;"553";"279";"15";"CASAPOUND ITALIA";"8"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ORA";"2381";;"2020";"977";"55";"CASAPOUND ITALIA";"9"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORNEDO ALL'ISARCO";"2231";;"1895";"971";"74";"CASAPOUND ITALIA";"9"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORTACCIA SULLA STRADA DEL VINO";"1487";;"1279";"629";"50";"CASAPOUND ITALIA";"2"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORTINA SULLA STRADA DEL VINO";"435";;"389";"197";"11";"CASAPOUND ITALIA";"0"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"MONTAGNA";"1129";;"1001";"490";"36";"CASAPOUND ITALIA";"4"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"BRONZOLO";"1805";;"1550";"768";"21";"CASAPOUND ITALIA";"15"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CALDARO SULLA STRADA DEL VINO";"5249";;"4427";"2115";"208";"CASAPOUND ITALIA";"14"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"TRODENA NEL PARCO NATURALE";"684";;"558";"276";"17";"CASAPOUND ITALIA";"1"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ANTERIVO";"279";;"243";"125";"8";"CASAPOUND ITALIA";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN MARTINO IN BADIA";"1176";;"1001";"514";"22";"PARTITO DEMOCRATICO";"47"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"NAZ-SCIAVES";"1842";;"1614";"821";"33";"PARTITO DEMOCRATICO";"33"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"LAION";"1713";;"1485";"745";"54";"PARTITO DEMOCRATICO";"44"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"LA VALLE";"872";;"750";"400";"23";"PARTITO DEMOCRATICO";"30"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"LUSON";"979";;"833";"410";"25";"PARTITO DEMOCRATICO";"12"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"MAREBBE";"1961";;"1616";"819";"55";"PARTITO DEMOCRATICO";"97"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"PREDOI";"427";;"346";"193";"16";"PARTITO DEMOCRATICO";"13"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RACINES";"2950";;"2446";"1264";"64";"PARTITO DEMOCRATICO";"41"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RASUN ANTERSELVA";"1898";;"1598";"832";"47";"PARTITO DEMOCRATICO";"19"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RENON";"4912";;"4109";"2083";"121";"PARTITO DEMOCRATICO";"158"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RIO DI PUSTERIA";"1886";;"1584";"805";"43";"PARTITO DEMOCRATICO";"33"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RODENGO";"788";;"698";"361";"20";"PARTITO DEMOCRATICO";"6"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN CANDIDO";"2262";;"1807";"881";"44";"PARTITO DEMOCRATICO";"97"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN LORENZO DI SEBATO";"2523";;"2144";"1057";"66";"PARTITO DEMOCRATICO";"73"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRESSANONE";"13769";;"11354";"5407";"180";"PARTITO DEMOCRATICO";"1121"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"FALZES";"1827";;"1548";"775";"62";"PARTITO DEMOCRATICO";"28"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"FIE' ALLO SCILIAR";"2243";;"1876";"924";"60";"PARTITO DEMOCRATICO";"76"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"FORTEZZA";"585";;"488";"239";"4";"PARTITO DEMOCRATICO";"61"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"FUNES";"1705";;"1472";"738";"33";"PARTITO DEMOCRATICO";"22"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"GAIS";"2143";;"1847";"938";"60";"PARTITO DEMOCRATICO";"53"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALDAORA";"2083";;"1765";"896";"60";"PARTITO DEMOCRATICO";"49"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VAL DI VIZZE";"1930";;"1609";"802";"46";"PARTITO DEMOCRATICO";"92"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALLE AURINA";"3998";;"3373";"1711";"136";"PARTITO DEMOCRATICO";"33"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALLE DI CASIES";"1498";;"1314";"672";"41";"PARTITO DEMOCRATICO";"20"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VANDOIES";"2173";;"1838";"935";"59";"PARTITO DEMOCRATICO";"24"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VARNA";"2825";;"2414";"1182";"37";"PARTITO DEMOCRATICO";"114"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VELTURNO";"1801";;"1560";"775";"45";"PARTITO DEMOCRATICO";"16"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VILLABASSA";"964";;"761";"372";"16";"PARTITO DEMOCRATICO";"34"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VILLANDRO";"1268";;"1079";"568";"47";"PARTITO DEMOCRATICO";"30"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VIPITENO";"4568";;"3574";"1780";"84";"PARTITO DEMOCRATICO";"285"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SESTO";"1328";;"1052";"504";"26";"PARTITO DEMOCRATICO";"25"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SANTA CRISTINA VALGARDENA";"1266";;"1054";"541";"35";"PARTITO DEMOCRATICO";"52"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SELVA DEI MOLINI";"994";;"830";"447";"33";"PARTITO DEMOCRATICO";"7"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BADIA";"2308";;"1946";"946";"34";"PARTITO DEMOCRATICO";"105"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BARBIANO";"1086";;"921";"465";"32";"PARTITO DEMOCRATICO";"12"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRAIES";"458";;"371";"193";"9";"PARTITO DEMOCRATICO";"10"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRENNERO";"1361";;"1109";"576";"35";"PARTITO DEMOCRATICO";"48"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SELVA DI VAL GARDENA";"1790";;"1464";"744";"37";"PARTITO DEMOCRATICO";"60"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"TIRES";"641";;"562";"284";"12";"PARTITO DEMOCRATICO";"10"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA LEVANTE";"1282";;"1054";"552";"27";"PARTITO DEMOCRATICO";"43"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA PONENTE";"2538";;"2143";"1084";"47";"PARTITO DEMOCRATICO";"67"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"ORTISEI";"3105";;"2600";"1272";"75";"PARTITO DEMOCRATICO";"141"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"PERCA";"1024";;"889";"453";"20";"PARTITO DEMOCRATICO";"28"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"PONTE GARDENA";"114";;"102";"51";"2";"PARTITO DEMOCRATICO";"3"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-NICOLAS";"226";;"171";"90";"6";"VALLEE D'AOSTE";"56"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-RHEMY-EN-BOSSES";"282";;"210";"119";"9";"VALLEE D'AOSTE";"90"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"GABY";"373";;"300";"155";"13";"VALLEE D'AOSTE";"128"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"QUART";"2908";;"2287";"1173";"75";"VALLEE D'AOSTE";"709"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"RHEMES-NOTRE-DAME";"73";;"56";"33";"8";"VALLEE D'AOSTE";"18"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"COGNE";"1079";;"789";"408";"36";"VALLEE D'AOSTE";"267"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"LAIVES";"11757";;"9634";"4724";"166";"PD - SVP";"3868"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"MAGRE' SULLA STRADA DEL VINO";"830";;"719";"361";"36";"PD - SVP";"421"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"SALORNO";"2135";;"1760";"889";"38";"PD - SVP";"858"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"EGNA";"3379";;"2879";"1398";"86";"PD - SVP";"1612"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ALDINO";"1124";;"946";"486";"55";"PD - SVP";"627"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"APPIANO SULLA STRADA DEL VINO";"9562";;"8111";"3956";"303";"PD - SVP";"4984"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"BOLZANO";"69871";;"56954";"26733";"1031";"PD - SVP";"25688"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"TERMENO SULLA STRADA DEL VINO";"2235";;"1945";"953";"101";"PD - SVP";"1196"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"VADENA";"651";;"553";"279";"15";"PD - SVP";"258"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ORA";"2381";;"2020";"977";"55";"PD - SVP";"1200"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORNEDO ALL'ISARCO";"2231";;"1895";"971";"74";"PD - SVP";"1184"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORTACCIA SULLA STRADA DEL VINO";"1487";;"1279";"629";"50";"PD - SVP";"848"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORTINA SULLA STRADA DEL VINO";"435";;"389";"197";"11";"PD - SVP";"250"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"MONTAGNA";"1129";;"1001";"490";"36";"PD - SVP";"673"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"BRONZOLO";"1805";;"1550";"768";"21";"PD - SVP";"752"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CALDARO SULLA STRADA DEL VINO";"5249";;"4427";"2115";"208";"PD - SVP";"2722"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"TRODENA NEL PARCO NATURALE";"684";;"558";"276";"17";"PD - SVP";"333"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ANTERIVO";"279";;"243";"125";"8";"PD - SVP";"149"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"LAIVES";"11757";;"9634";"4724";"166";"PARTITO PER TUTTI - PARTEI FUR ALLE";"98"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"MAGRE' SULLA STRADA DEL VINO";"830";;"719";"361";"36";"PARTITO PER TUTTI - PARTEI FUR ALLE";"4"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"SALORNO";"2135";;"1760";"889";"38";"PARTITO PER TUTTI - PARTEI FUR ALLE";"2"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"EGNA";"3379";;"2879";"1398";"86";"PARTITO PER TUTTI - PARTEI FUR ALLE";"10"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ALDINO";"1124";;"946";"486";"55";"PARTITO PER TUTTI - PARTEI FUR ALLE";"2"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"APPIANO SULLA STRADA DEL VINO";"9562";;"8111";"3956";"303";"PARTITO PER TUTTI - PARTEI FUR ALLE";"17"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"BOLZANO";"69871";;"56954";"26733";"1031";"PARTITO PER TUTTI - PARTEI FUR ALLE";"253"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"TERMENO SULLA STRADA DEL VINO";"2235";;"1945";"953";"101";"PARTITO PER TUTTI - PARTEI FUR ALLE";"7"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"VADENA";"651";;"553";"279";"15";"PARTITO PER TUTTI - PARTEI FUR ALLE";"1"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ORA";"2381";;"2020";"977";"55";"PARTITO PER TUTTI - PARTEI FUR ALLE";"6"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORNEDO ALL'ISARCO";"2231";;"1895";"971";"74";"PARTITO PER TUTTI - PARTEI FUR ALLE";"5"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORTACCIA SULLA STRADA DEL VINO";"1487";;"1279";"629";"50";"PARTITO PER TUTTI - PARTEI FUR ALLE";"2"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORTINA SULLA STRADA DEL VINO";"435";;"389";"197";"11";"PARTITO PER TUTTI - PARTEI FUR ALLE";"0"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"MONTAGNA";"1129";;"1001";"490";"36";"PARTITO PER TUTTI - PARTEI FUR ALLE";"1"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"BRONZOLO";"1805";;"1550";"768";"21";"PARTITO PER TUTTI - PARTEI FUR ALLE";"7"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CALDARO SULLA STRADA DEL VINO";"5249";;"4427";"2115";"208";"PARTITO PER TUTTI - PARTEI FUR ALLE";"8"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"TRODENA NEL PARCO NATURALE";"684";;"558";"276";"17";"PARTITO PER TUTTI - PARTEI FUR ALLE";"2"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ANTERIVO";"279";;"243";"125";"8";"PARTITO PER TUTTI - PARTEI FUR ALLE";"1"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"LAIVES";"11757";;"9634";"4724";"166";"FRATELLI D'ITALIA";"314"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"MAGRE' SULLA STRADA DEL VINO";"830";;"719";"361";"36";"FRATELLI D'ITALIA";"4"
