"REGIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"TRENTINO-ALTO ADIGE";"MERANO";"SAN PANCRAZIO";1100;;992;510;40;"DIE FREIHEITLICHEN";"67"
"TRENTINO-ALTO ADIGE";"MERANO";"SAN PANCRAZIO";1100;;992;510;40;"PARTITO PENSIONATI";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"SARENTINO";4569;;4124;2088;147;"SVP";"3123"
"TRENTINO-ALTO ADIGE";"MERANO";"SARENTINO";4569;;4124;2088;147;"FIAMMA TRICOLORE";"6"
"TRENTINO-ALTO ADIGE";"MERANO";"SARENTINO";4569;;4124;2088;147;"CASA DELLE LIBERTA'";"103"
"TRENTINO-ALTO ADIGE";"MERANO";"SARENTINO";4569;;4124;2088;147;"L'UNIONE";"463"
"TRENTINO-ALTO ADIGE";"MERANO";"SARENTINO";4569;;4124;2088;147;"DIE FREIHEITLICHEN";"198"
"TRENTINO-ALTO ADIGE";"MERANO";"SARENTINO";4569;;4124;2088;147;"PARTITO PENSIONATI";"5"
"TRENTINO-ALTO ADIGE";"MERANO";"SCENA";1889;;1666;850;69;"SVP";"1205"
"TRENTINO-ALTO ADIGE";"MERANO";"SCENA";1889;;1666;850;69;"FIAMMA TRICOLORE";"9"
"TRENTINO-ALTO ADIGE";"MERANO";"SCENA";1889;;1666;850;69;"CASA DELLE LIBERTA'";"59"
"TRENTINO-ALTO ADIGE";"MERANO";"SCENA";1889;;1666;850;69;"L'UNIONE";"176"
"TRENTINO-ALTO ADIGE";"MERANO";"SCENA";1889;;1666;850;69;"DIE FREIHEITLICHEN";"115"
"TRENTINO-ALTO ADIGE";"MERANO";"SCENA";1889;;1666;850;69;"PARTITO PENSIONATI";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"SENALES";947;;865;449;44;"SVP";"643"
"TRENTINO-ALTO ADIGE";"MERANO";"SENALES";947;;865;449;44;"FIAMMA TRICOLORE";"4"
"TRENTINO-ALTO ADIGE";"MERANO";"SENALES";947;;865;449;44;"CASA DELLE LIBERTA'";"38"
"TRENTINO-ALTO ADIGE";"MERANO";"SENALES";947;;865;449;44;"L'UNIONE";"81"
"TRENTINO-ALTO ADIGE";"MERANO";"SENALES";947;;865;449;44;"DIE FREIHEITLICHEN";"42"
"TRENTINO-ALTO ADIGE";"MERANO";"SENALES";947;;865;449;44;"PARTITO PENSIONATI";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"SENALE-SAN FELICE";513;;459;241;22;"SVP";"348"
"TRENTINO-ALTO ADIGE";"MERANO";"SENALE-SAN FELICE";513;;459;241;22;"FIAMMA TRICOLORE";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"SENALE-SAN FELICE";513;;459;241;22;"CASA DELLE LIBERTA'";"18"
"TRENTINO-ALTO ADIGE";"MERANO";"SENALE-SAN FELICE";513;;459;241;22;"L'UNIONE";"39"
"TRENTINO-ALTO ADIGE";"MERANO";"SENALE-SAN FELICE";513;;459;241;22;"DIE FREIHEITLICHEN";"21"
"TRENTINO-ALTO ADIGE";"MERANO";"SENALE-SAN FELICE";513;;459;241;22;"PARTITO PENSIONATI";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"SILANDRO";3843;;3357;1632;128;"SVP";"1728"
"TRENTINO-ALTO ADIGE";"MERANO";"SILANDRO";3843;;3357;1632;128;"FIAMMA TRICOLORE";"16"
"TRENTINO-ALTO ADIGE";"MERANO";"SILANDRO";3843;;3357;1632;128;"CASA DELLE LIBERTA'";"164"
"TRENTINO-ALTO ADIGE";"MERANO";"SILANDRO";3843;;3357;1632;128;"L'UNIONE";"920"
"TRENTINO-ALTO ADIGE";"MERANO";"SILANDRO";3843;;3357;1632;128;"DIE FREIHEITLICHEN";"317"
"TRENTINO-ALTO ADIGE";"MERANO";"SILANDRO";3843;;3357;1632;128;"PARTITO PENSIONATI";"9"
"TRENTINO-ALTO ADIGE";"MERANO";"SLUDERNO";1221;;1026;520;23;"SVP";"599"
"TRENTINO-ALTO ADIGE";"MERANO";"SLUDERNO";1221;;1026;520;23;"FIAMMA TRICOLORE";"5"
"TRENTINO-ALTO ADIGE";"MERANO";"SLUDERNO";1221;;1026;520;23;"CASA DELLE LIBERTA'";"19"
"TRENTINO-ALTO ADIGE";"MERANO";"SLUDERNO";1221;;1026;520;23;"L'UNIONE";"236"
"TRENTINO-ALTO ADIGE";"MERANO";"SLUDERNO";1221;;1026;520;23;"DIE FREIHEITLICHEN";"130"
"TRENTINO-ALTO ADIGE";"MERANO";"SLUDERNO";1221;;1026;520;23;"PARTITO PENSIONATI";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"STELVIO";857;;710;345;18;"SVP";"460"
"TRENTINO-ALTO ADIGE";"MERANO";"STELVIO";857;;710;345;18;"FIAMMA TRICOLORE";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"STELVIO";857;;710;345;18;"CASA DELLE LIBERTA'";"31"
"TRENTINO-ALTO ADIGE";"MERANO";"STELVIO";857;;710;345;18;"L'UNIONE";"99"
"TRENTINO-ALTO ADIGE";"MERANO";"STELVIO";857;;710;345;18;"DIE FREIHEITLICHEN";"88"
"TRENTINO-ALTO ADIGE";"MERANO";"STELVIO";857;;710;345;18;"PARTITO PENSIONATI";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"TERLANO";2610;;2376;1127;53;"SVP";"1546"
"TRENTINO-ALTO ADIGE";"MERANO";"TERLANO";2610;;2376;1127;53;"FIAMMA TRICOLORE";"36"
"TRENTINO-ALTO ADIGE";"MERANO";"TERLANO";2610;;2376;1127;53;"CASA DELLE LIBERTA'";"257"
"TRENTINO-ALTO ADIGE";"MERANO";"TERLANO";2610;;2376;1127;53;"L'UNIONE";"321"
"TRENTINO-ALTO ADIGE";"MERANO";"TERLANO";2610;;2376;1127;53;"DIE FREIHEITLICHEN";"112"
"TRENTINO-ALTO ADIGE";"MERANO";"TERLANO";2610;;2376;1127;53;"PARTITO PENSIONATI";"13"
"TRENTINO-ALTO ADIGE";"MERANO";"TESIMO";1275;;1099;538;28;"SVP";"828"
"TRENTINO-ALTO ADIGE";"MERANO";"TESIMO";1275;;1099;538;28;"FIAMMA TRICOLORE";"3"
"TRENTINO-ALTO ADIGE";"MERANO";"TESIMO";1275;;1099;538;28;"CASA DELLE LIBERTA'";"20"
"TRENTINO-ALTO ADIGE";"MERANO";"TESIMO";1275;;1099;538;28;"L'UNIONE";"119"
"TRENTINO-ALTO ADIGE";"MERANO";"TESIMO";1275;;1099;538;28;"DIE FREIHEITLICHEN";"80"
"TRENTINO-ALTO ADIGE";"MERANO";"TESIMO";1275;;1099;538;28;"PARTITO PENSIONATI";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"TIROLO";1615;;1439;726;49;"SVP";"1024"
"TRENTINO-ALTO ADIGE";"MERANO";"TIROLO";1615;;1439;726;49;"FIAMMA TRICOLORE";"3"
"TRENTINO-ALTO ADIGE";"MERANO";"TIROLO";1615;;1439;726;49;"CASA DELLE LIBERTA'";"51"
"TRENTINO-ALTO ADIGE";"MERANO";"TIROLO";1615;;1439;726;49;"L'UNIONE";"211"
"TRENTINO-ALTO ADIGE";"MERANO";"TIROLO";1615;;1439;726;49;"DIE FREIHEITLICHEN";"75"
"TRENTINO-ALTO ADIGE";"MERANO";"TIROLO";1615;;1439;726;49;"PARTITO PENSIONATI";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"CORVARA IN BADIA";939;;855;434;28;"PARTITO PENSIONATI";"7"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"DOBBIACO";2197;;1942;988;60;"SVP";"1261"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"DOBBIACO";2197;;1942;988;60;"FIAMMA TRICOLORE";"18"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"DOBBIACO";2197;;1942;988;60;"CASA DELLE LIBERTA'";"222"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"DOBBIACO";2197;;1942;988;60;"L'UNIONE";"229"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"DOBBIACO";2197;;1942;988;60;"DIE FREIHEITLICHEN";"116"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"DOBBIACO";2197;;1942;988;60;"PARTITO PENSIONATI";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FALZES";1578;;1426;727;34;"SVP";"1026"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FALZES";1578;;1426;727;34;"FIAMMA TRICOLORE";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FALZES";1578;;1426;727;34;"CASA DELLE LIBERTA'";"39"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FALZES";1578;;1426;727;34;"L'UNIONE";"154"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FALZES";1578;;1426;727;34;"DIE FREIHEITLICHEN";"148"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FALZES";1578;;1426;727;34;"PARTITO PENSIONATI";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FIE' ALLO SCILIAR";2105;;1895;930;32;"SVP";"1452"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FIE' ALLO SCILIAR";2105;;1895;930;32;"FIAMMA TRICOLORE";"4"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FIE' ALLO SCILIAR";2105;;1895;930;32;"CASA DELLE LIBERTA'";"84"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FIE' ALLO SCILIAR";2105;;1895;930;32;"L'UNIONE";"142"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FIE' ALLO SCILIAR";2105;;1895;930;32;"DIE FREIHEITLICHEN";"146"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FIE' ALLO SCILIAR";2105;;1895;930;32;"PARTITO PENSIONATI";"14"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FORTEZZA";611;;538;274;12;"SVP";"206"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FORTEZZA";611;;538;274;12;"FIAMMA TRICOLORE";"18"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FORTEZZA";611;;538;274;12;"CASA DELLE LIBERTA'";"104"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FORTEZZA";611;;538;274;12;"L'UNIONE";"118"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FORTEZZA";611;;538;274;12;"DIE FREIHEITLICHEN";"62"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FORTEZZA";611;;538;274;12;"PARTITO PENSIONATI";"10"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FUNES";1612;;1449;731;14;"SVP";"1202"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FUNES";1612;;1449;731;14;"FIAMMA TRICOLORE";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FUNES";1612;;1449;731;14;"CASA DELLE LIBERTA'";"20"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FUNES";1612;;1449;731;14;"L'UNIONE";"55"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FUNES";1612;;1449;731;14;"DIE FREIHEITLICHEN";"134"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"FUNES";1612;;1449;731;14;"PARTITO PENSIONATI";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"GAIS";2033;;1792;926;61;"SVP";"1206"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"GAIS";2033;;1792;926;61;"FIAMMA TRICOLORE";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"GAIS";2033;;1792;926;61;"CASA DELLE LIBERTA'";"36"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"GAIS";2033;;1792;926;61;"L'UNIONE";"185"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"GAIS";2033;;1792;926;61;"DIE FREIHEITLICHEN";"265"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"GAIS";2033;;1792;926;61;"PARTITO PENSIONATI";"5"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LAION";1614;;1487;759;37;"SVP";"1131"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LAION";1614;;1487;759;37;"FIAMMA TRICOLORE";"6"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LAION";1614;;1487;759;37;"CASA DELLE LIBERTA'";"69"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LAION";1614;;1487;759;37;"L'UNIONE";"91"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LAION";1614;;1487;759;37;"DIE FREIHEITLICHEN";"133"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LAION";1614;;1487;759;37;"PARTITO PENSIONATI";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LA VALLE";847;;792;406;38;"SVP";"573"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LA VALLE";847;;792;406;38;"FIAMMA TRICOLORE";"5"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LA VALLE";847;;792;406;38;"CASA DELLE LIBERTA'";"57"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LA VALLE";847;;792;406;38;"L'UNIONE";"67"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LA VALLE";847;;792;406;38;"DIE FREIHEITLICHEN";"25"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LA VALLE";847;;792;406;38;"PARTITO PENSIONATI";"6"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LUSON";973;;866;433;16;"SVP";"700"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LUSON";973;;866;433;16;"FIAMMA TRICOLORE";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LUSON";973;;866;433;16;"CASA DELLE LIBERTA'";"17"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LUSON";973;;866;433;16;"L'UNIONE";"33"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LUSON";973;;866;433;16;"DIE FREIHEITLICHEN";"89"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"LUSON";973;;866;433;16;"PARTITO PENSIONATI";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"MAREBBE";1852;;1634;822;42;"SVP";"1047"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"MAREBBE";1852;;1634;822;42;"FIAMMA TRICOLORE";"7"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"MAREBBE";1852;;1634;822;42;"CASA DELLE LIBERTA'";"177"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"MAREBBE";1852;;1634;822;42;"L'UNIONE";"233"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"MAREBBE";1852;;1634;822;42;"DIE FREIHEITLICHEN";"96"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"MAREBBE";1852;;1634;822;42;"PARTITO PENSIONATI";"9"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"MONGUELFO";1793;;1542;769;34;"SVP";"1127"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"MONGUELFO";1793;;1542;769;34;"FIAMMA TRICOLORE";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"MONGUELFO";1793;;1542;769;34;"CASA DELLE LIBERTA'";"68"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"MONGUELFO";1793;;1542;769;34;"L'UNIONE";"181"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"MONGUELFO";1793;;1542;769;34;"DIE FREIHEITLICHEN";"109"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"MONGUELFO";1793;;1542;769;34;"PARTITO PENSIONATI";"4"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NAZ-SCIAVES";1633;;1478;782;39;"SVP";"1005"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NAZ-SCIAVES";1633;;1478;782;39;"FIAMMA TRICOLORE";"5"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NAZ-SCIAVES";1633;;1478;782;39;"CASA DELLE LIBERTA'";"87"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NAZ-SCIAVES";1633;;1478;782;39;"L'UNIONE";"96"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NAZ-SCIAVES";1633;;1478;782;39;"DIE FREIHEITLICHEN";"226"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NAZ-SCIAVES";1633;;1478;782;39;"PARTITO PENSIONATI";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NOVA LEVANTE";1227;;1072;536;22;"SVP";"841"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NOVA LEVANTE";1227;;1072;536;22;"FIAMMA TRICOLORE";"4"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NOVA LEVANTE";1227;;1072;536;22;"CASA DELLE LIBERTA'";"51"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NOVA LEVANTE";1227;;1072;536;22;"L'UNIONE";"66"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NOVA LEVANTE";1227;;1072;536;22;"DIE FREIHEITLICHEN";"73"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SELVA DEI MOLINI";953;;855;465;34;"DIE FREIHEITLICHEN";"107"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SELVA DEI MOLINI";953;;855;465;34;"PARTITO PENSIONATI";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SELVA DI VAL GARDENA";1744;;1571;791;58;"SVP";"945"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SELVA DI VAL GARDENA";1744;;1571;791;58;"FIAMMA TRICOLORE";"14"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SELVA DI VAL GARDENA";1744;;1571;791;58;"CASA DELLE LIBERTA'";"327"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SELVA DI VAL GARDENA";1744;;1571;791;58;"L'UNIONE";"118"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SELVA DI VAL GARDENA";1744;;1571;791;58;"DIE FREIHEITLICHEN";"67"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SELVA DI VAL GARDENA";1744;;1571;791;58;"PARTITO PENSIONATI";"12"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SESTO";1339;;1159;569;28;"SVP";"918"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SESTO";1339;;1159;569;28;"FIAMMA TRICOLORE";"4"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SESTO";1339;;1159;569;28;"CASA DELLE LIBERTA'";"55"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SESTO";1339;;1159;569;28;"L'UNIONE";"59"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SESTO";1339;;1159;569;28;"DIE FREIHEITLICHEN";"72"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SESTO";1339;;1159;569;28;"PARTITO PENSIONATI";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"TERENTO";1059;;943;492;23;"SVP";"725"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"TERENTO";1059;;943;492;23;"FIAMMA TRICOLORE";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"TERENTO";1059;;943;492;23;"CASA DELLE LIBERTA'";"10"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"TERENTO";1059;;943;492;23;"L'UNIONE";"54"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"TERENTO";1059;;943;492;23;"DIE FREIHEITLICHEN";"120"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"TERENTO";1059;;943;492;23;"PARTITO PENSIONATI";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"TIRES";628;;570;284;10;"SVP";"467"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"TIRES";628;;570;284;10;"FIAMMA TRICOLORE";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"TIRES";628;;570;284;10;"CASA DELLE LIBERTA'";"15"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"TIRES";628;;570;284;10;"L'UNIONE";"26"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"TIRES";628;;570;284;10;"DIE FREIHEITLICHEN";"43"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"TIRES";628;;570;284;10;"PARTITO PENSIONATI";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALDAORA";1931;;1725;865;26;"SVP";"1261"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALDAORA";1931;;1725;865;26;"FIAMMA TRICOLORE";"5"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALDAORA";1931;;1725;865;26;"CASA DELLE LIBERTA'";"58"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALDAORA";1931;;1725;865;26;"L'UNIONE";"167"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALDAORA";1931;;1725;865;26;"DIE FREIHEITLICHEN";"182"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALDAORA";1931;;1725;865;26;"PARTITO PENSIONATI";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VAL DI VIZZE";1829;;1597;784;47;"SVP";"1055"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VAL DI VIZZE";1829;;1597;784;47;"FIAMMA TRICOLORE";"14"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VAL DI VIZZE";1829;;1597;784;47;"CASA DELLE LIBERTA'";"123"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VAL DI VIZZE";1829;;1597;784;47;"L'UNIONE";"158"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VAL DI VIZZE";1829;;1597;784;47;"DIE FREIHEITLICHEN";"158"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VAL DI VIZZE";1829;;1597;784;47;"PARTITO PENSIONATI";"8"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALLE AURINA";3763;;3367;1726;101;"SVP";"2584"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALLE AURINA";3763;;3367;1726;101;"FIAMMA TRICOLORE";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALLE AURINA";3763;;3367;1726;101;"CASA DELLE LIBERTA'";"54"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALLE AURINA";3763;;3367;1726;101;"L'UNIONE";"178"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALLE AURINA";3763;;3367;1726;101;"DIE FREIHEITLICHEN";"388"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALLE AURINA";3763;;3367;1726;101;"PARTITO PENSIONATI";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALLE DI CASIES";1394;;1263;642;29;"SVP";"1050"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALLE DI CASIES";1394;;1263;642;29;"FIAMMA TRICOLORE";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALLE DI CASIES";1394;;1263;642;29;"CASA DELLE LIBERTA'";"26"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALLE DI CASIES";1394;;1263;642;29;"L'UNIONE";"63"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALLE DI CASIES";1394;;1263;642;29;"DIE FREIHEITLICHEN";"87"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VALLE DI CASIES";1394;;1263;642;29;"PARTITO PENSIONATI";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VANDOIES";2105;;1874;967;43;"SVP";"1338"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VANDOIES";2105;;1874;967;43;"FIAMMA TRICOLORE";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VANDOIES";2105;;1874;967;43;"CASA DELLE LIBERTA'";"43"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VANDOIES";2105;;1874;967;43;"L'UNIONE";"145"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VANDOIES";2105;;1874;967;43;"DIE FREIHEITLICHEN";"270"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VANDOIES";2105;;1874;967;43;"PARTITO PENSIONATI";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VARNA";2564;;2267;1085;50;"SVP";"1427"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VARNA";2564;;2267;1085;50;"FIAMMA TRICOLORE";"16"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VARNA";2564;;2267;1085;50;"CASA DELLE LIBERTA'";"200"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VARNA";2564;;2267;1085;50;"L'UNIONE";"204"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VARNA";2564;;2267;1085;50;"DIE FREIHEITLICHEN";"332"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VARNA";2564;;2267;1085;50;"PARTITO PENSIONATI";"8"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VELTURNO";1684;;1496;716;27;"SVP";"1149"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VELTURNO";1684;;1496;716;27;"FIAMMA TRICOLORE";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VELTURNO";1684;;1496;716;27;"CASA DELLE LIBERTA'";"29"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VELTURNO";1684;;1496;716;27;"L'UNIONE";"60"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VELTURNO";1684;;1496;716;27;"DIE FREIHEITLICHEN";"207"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VELTURNO";1684;;1496;716;27;"PARTITO PENSIONATI";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VILLABASSA";938;;823;416;15;"SVP";"627"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VILLABASSA";938;;823;416;15;"FIAMMA TRICOLORE";"9"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VILLABASSA";938;;823;416;15;"CASA DELLE LIBERTA'";"42"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VILLABASSA";938;;823;416;15;"L'UNIONE";"54"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VILLABASSA";938;;823;416;15;"DIE FREIHEITLICHEN";"66"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VILLABASSA";938;;823;416;15;"PARTITO PENSIONATI";"6"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VILLANDRO";1219;;1080;557;39;"SVP";"803"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VILLANDRO";1219;;1080;557;39;"FIAMMA TRICOLORE";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VILLANDRO";1219;;1080;557;39;"CASA DELLE LIBERTA'";"13"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VILLANDRO";1219;;1080;557;39;"L'UNIONE";"77"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AVISE";219;;184;97;7;"PARTITO PENSIONATI";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AVISE";219;;184;97;7;"FI-AN";"14"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AVISE";219;;184;97;7;"AUT.LIB. DEMOCRATIE";"106"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AYAS";969;;815;406;16;"LEGA NORD V.D'AOSTE";"36"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AYAS";969;;815;406;16;"VALLEE D'AOSTE";"275"
